"";"Grouping";"species";"labelit";"rank";"abundance";"proportion";"plower";"pupper";"accumfreq";"logabun";"rankfreq"
"367";"Hu";"ASV_443_Chlorodendrales_XX_sp.";FALSE;51;316;0,1;-0,1;0,4;97,5;2,5;32,3
"368";"Hu";"ASV_51_Picochlorum_sp.";FALSE;52;316;0,1;0;0,2;97,6;2,5;32,9
"369";"Hu";"ASV_94_Pycnococcaceae_X_sp.";FALSE;53;312;0,1;0;0,2;97,8;2,5;33,5
"370";"Hu";"ASV_84_Pycnococcaceae_X_sp.";FALSE;54;297;0,1;0;0,2;97,9;2,5;34,2
"371";"Hu";"ASV_298_Aureococcus_anophagefferens";FALSE;55;287;0,1;0;0,2;98;2,5;34,8
"372";"Hu";"ASV_577_Chlorodendrales_XX_sp.";FALSE;56;262;0,1;-0,1;0,3;98,1;2,4;35,4
"373";"Hu";"ASV_167_Katablepharidales_XX_sp.";FALSE;57;255;0,1;0;0,2;98,2;2,4;36,1
"374";"Hu";"ASV_131_Thalassiosira_tenera";FALSE;58;218;0,1;0;0,2;98,2;2,3;36,7
"375";"Hu";"ASV_115_Minutocellus_polymorphus";FALSE;59;218;0,1;0;0,2;98,3;2,3;37,3
"376";"Hu";"ASV_192_Chloroparvula_pacifica";FALSE;60;204;0,1;0;0,1;98,4;2,3;38
"377";"Hu";"ASV_353_Chrysochromulina_sp.";FALSE;61;196;0,1;0;0,1;98,5;2,3;38,6
"378";"Hu";"ASV_323_Chrysochromulina_sp.";FALSE;62;192;0,1;0;0,1;98,5;2,3;39,2
"379";"Hu";"ASV_255_Katablepharidales_XX_sp.";FALSE;63;186;0,1;0;0,1;98,6;2,3;39,9
"380";"Hu";"ASV_276_Katablepharidales_XX_sp.";FALSE;64;179;0,1;0;0,1;98,7;2,3;40,5
"381";"Hu";"ASV_465_Parmales_env_3B_sp.";FALSE;65;162;0,1;0;0,1;98,7;2,2;41,1
"382";"Hu";"ASV_252_Chloroparvula_pacifica";FALSE;66;143;0,1;0;0,1;98,8;2,2;41,8
"383";"Hu";"ASV_181_Chloropicon_laureae";FALSE;67;139;0;0;0,1;98,8;2,1;42,4
"384";"Hu";"ASV_455_Haptolina_sp.";FALSE;68;128;0;0;0,1;98,9;2,1;43
"385";"Hu";"ASV_872_Chrysochromulina_sp.";FALSE;69;118;0;0;0,1;98,9;2,1;43,7
"386";"Hu";"ASV_412_Paraphysomonas_imperforata";FALSE;70;111;0;0;0,1;98,9;2;44,3
"387";"Hu";"ASV_606_Chrysochromulina_sp.";FALSE;71;99;0;0;0,1;99;2;44,9
"388";"Hu";"ASV_539_Leucocryptos_marina";FALSE;72;94;0;0;0,1;99;2;45,6
"389";"Hu";"ASV_910_Triparma_pacifica";FALSE;73;92;0;0;0,1;99;2;46,2
"390";"Hu";"ASV_404_Chloroparvula_pacifica";FALSE;74;90;0;0;0,1;99,1;2;46,8
"391";"Hu";"ASV_537_Hemiselmis_sp._nucl";FALSE;75;88;0;0;0,1;99,1;1,9;47,5
"392";"Hu";"ASV_71_Chaetoceros_debilis";FALSE;76;87;0;0;0,1;99,1;1,9;48,1
"393";"Hu";"ASV_642_Florenciella_parvula";FALSE;77;82;0;0;0,1;99,2;1,9;48,7
"394";"Hu";"ASV_140_Pycnococcaceae_X_sp.";FALSE;78;81;0;0;0,1;99,2;1,9;49,4
"395";"Hu";"ASV_834_Chrysochromulina_sp.";FALSE;79;76;0;0;0;99,2;1,9;50
"396";"Hu";"ASV_452_Chloroparvula_pacifica";FALSE;80;74;0;0;0,1;99,3;1,9;50,6
"397";"Hu";"ASV_471_Chrysophyceae_Clade-H_X_sp.";FALSE;81;71;0;0;0,1;99,3;1,9;51,3
"398";"Hu";"ASV_736_Micromonas_pusilla";FALSE;82;71;0;0;0;99,3;1,9;51,9
"399";"Hu";"ASV_510_Chloroparvula_pacifica";FALSE;83;70;0;0;0,1;99,3;1,8;52,5
"400";"Hu";"ASV_300_Chloroparvula_pacifica";FALSE;84;69;0;0;0,1;99,4;1,8;53,2
"401";"Hu";"ASV_126_Detonula_pumila";FALSE;85;69;0;0;0,1;99,4;1,8;53,8
"402";"Hu";"ASV_502_Pelagomonadaceae_clade_D1_sp.";FALSE;86;62;0;0;0;99,4;1,8;54,4
"403";"Hu";"ASV_806_Hemiselmis_sp._nucl";FALSE;87;60;0;0;0,1;99,4;1,8;55,1
"404";"Hu";"ASV_576_Parmales_env_3A_sp.";FALSE;88;58;0;0;0;99,4;1,8;55,7
"405";"Hu";"ASV_1254_Prymnesiophyceae_Clade_D_XX_sp.";FALSE;89;57;0;0;0;99,5;1,8;56,3
"406";"Hu";"ASV_413_Leucocryptos_marina";FALSE;90;56;0;0;0;99,5;1,7;57
"407";"Hu";"ASV_593_Non_Assigned";FALSE;91;54;0;0;0;99,5;1,7;57,6
"408";"Hu";"ASV_885_Micromonas_pusilla";FALSE;92;53;0;0;0;99,5;1,7;58,2
"409";"Hu";"ASV_1405_Chrysochromulina_sp.";FALSE;93;51;0;0;0;99,5;1,7;58,9
"410";"Hu";"ASV_946_Minidiscus_variabilis";FALSE;94;51;0;0;0;99,6;1,7;59,5
"411";"Hu";"ASV_446_Cylindrotheca_closterium";FALSE;95;49;0;0;0,1;99,6;1,7;60,1
"412";"Hu";"ASV_722_Chloroparvula_pacifica";FALSE;96;49;0;0;0;99,6;1,7;60,8
"413";"Hu";"ASV_1295_Florenciellales_X_sp.";FALSE;97;49;0;0;0;99,6;1,7;61,4
"414";"Hu";"ASV_906_Micromonas_pusilla";FALSE;98;46;0;0;0;99,6;1,7;62
"415";"Hu";"ASV_633_Pelagomonadaceae_clade_D1_sp.";FALSE;99;45;0;0;0;99,6;1,7;62,7
"416";"Hu";"ASV_835_Pelagomonas_calceolata";FALSE;100;41;0;0;0;99,7;1,6;63,3
"417";"Hu";"ASV_597_Chloropicon_sieburthii";FALSE;101;40;0;0;0;99,7;1,6;63,9
"418";"Hu";"ASV_1249_Non_Assigned";FALSE;102;37;0;0;0;99,7;1,6;64,6
"419";"Hu";"ASV_969_Thalassiosira_rotula";FALSE;103;37;0;0;0;99,7;1,6;65,2
"420";"Hu";"ASV_1312_Brockmanniella brockmannii";FALSE;104;37;0;0;0;99,7;1,6;65,8
"421";"Hu";"ASV_1317_Chrysochromulina_sp.";FALSE;105;33;0;0;0;99,7;1,5;66,5
"422";"Hu";"ASV_1862_Crustomastigaceae_X_sp.";FALSE;106;32;0;0;0;99,7;1,5;67,1
"423";"Hu";"ASV_1480_Triparma_laevis_clade";FALSE;107;29;0;0;0;99,7;1,5;67,7
"424";"Hu";"ASV_1153_Micromonas_bravo_B2";FALSE;108;29;0;0;0;99,8;1,5;68,4
"425";"Hu";"ASV_1241_Chrysochromulina_sp.";FALSE;109;29;0;0;0;99,8;1,5;69
"426";"Hu";"ASV_1231_Florenciella_parvula";FALSE;110;29;0;0;0;99,8;1,5;69,6
"427";"Hu";"ASV_1173_Micromonas_bravo_B2";FALSE;111;28;0;0;0;99,8;1,4;70,3
"428";"Hu";"ASV_668_Pelagomonadaceae_clade_C_sp.";FALSE;112;28;0;0;0;99,8;1,4;70,9
"429";"Hu";"ASV_1054_Hemiselmis_sp._nucl";FALSE;113;28;0;0;0;99,8;1,4;71,5
"430";"Hu";"ASV_144_Chaetoceros_tenuissimus";FALSE;114;27;0;0;0;99,8;1,4;72,2
"431";"Hu";"ASV_1560_Rhodomonas_sp.";FALSE;115;27;0;0;0;99,8;1,4;72,8
"432";"Hu";"ASV_1363_Micromonas_pusilla";FALSE;116;27;0;0;0;99,8;1,4;73,4
"433";"Hu";"ASV_1997_Crustomastigaceae_X_sp.";FALSE;117;24;0;0;0;99,8;1,4;74,1
"434";"Hu";"ASV_1004_Pelagomonadaceae_clade_C_sp.";FALSE;118;23;0;0;0;99,9;1,4;74,7
"435";"Hu";"ASV_1436_Micromonas_bravo_B2";FALSE;119;22;0;0;0;99,9;1,3;75,3
"436";"Hu";"ASV_1171_Non_Assigned";FALSE;120;21;0;0;0;99,9;1,3;75,9
"437";"Hu";"ASV_1092_Pelagomonas_calceolata";FALSE;121;20;0;0;0;99,9;1,3;76,6
"438";"Hu";"ASV_2098_Crustomastigaceae_X_sp.";FALSE;122;19;0;0;0;99,9;1,3;77,2
"439";"Hu";"ASV_783_Leucocryptos_marina";FALSE;123;17;0;0;0;99,9;1,2;77,8
"440";"Hu";"ASV_1166_Non_Assigned";FALSE;124;16;0;0;0;99,9;1,2;78,5
"441";"Hu";"ASV_985_Non_Assigned";FALSE;125;16;0;0;0;99,9;1,2;79,1
"442";"Hu";"ASV_28_Rhizosolenia_delicatula";FALSE;126;16;0;0;0;99,9;1,2;79,7
"443";"Hu";"ASV_1164_Pelagomonadaceae_clade_C_sp.";FALSE;127;16;0;0;0;99,9;1,2;80,4
"444";"Hu";"ASV_2202_Non_Assigned";FALSE;128;14;0;0;0;99,9;1,1;81
"445";"Hu";"ASV_1907_Rhodomonas_sp.";FALSE;129;14;0;0;0;99,9;1,1;81,6
"446";"Hu";"ASV_2201_Rhodomonas_sp.";FALSE;130;14;0;0;0;99,9;1,1;82,3
"447";"Hu";"ASV_1694_Chrysochromulina_sp.";FALSE;131;13;0;0;0;99,9;1,1;82,9
"448";"Hu";"ASV_18_Rhizosolenia_delicatula";FALSE;132;13;0;0;0;99,9;1,1;83,5
"449";"Hu";"ASV_2520_Rhizosolenia_delicatula";FALSE;133;13;0;0;0;99,9;1,1;84,2
"450";"Hu";"ASV_1091_Pelagomonas_calceolata";FALSE;134;13;0;0;0;99,9;1,1;84,8
"451";"Hu";"ASV_1431_Brockmanniella_brockmannii";FALSE;135;13;0;0;0;100;1,1;85,4
"452";"Hu";"ASV_382_Chloroparvula_pacifica";FALSE;136;12;0;0;0;100;1,1;86,1
"453";"Hu";"ASV_2680_Brockmanniella brockmannii";FALSE;137;11;0;0;0;100;1;86,7
"454";"Hu";"ASV_1403_Pelagomonas_calceolata";FALSE;138;10;0;0;0;100;1;87,3
"455";"Hu";"ASV_1152_Minidiscus_variabilis";FALSE;139;9;0;0;0;100;1;88
"456";"Hu";"ASV_501_Chloroparvula_pacifica";FALSE;140;9;0;0;0;100;1;88,6
"457";"Hu";"ASV_1347_Pelagomonadaceae_clade_C_sp.";FALSE;141;9;0;0;0;100;1;89,2
"458";"Hu";"ASV_2062_Florenciellales_X_sp.";FALSE;142;8;0;0;0;100;0,9;89,9
"459";"Hu";"ASV_1364_Chrysophyceae_Clade-H_X_sp.";FALSE;143;8;0;0;0;100;0,9;90,5
"460";"Hu";"ASV_1631_Florenciellales_X_sp.";FALSE;144;7;0;0;0;100;0,8;91,1
"461";"Hu";"ASV_314_Chrysophyceae_Clade-H_X_sp.";FALSE;145;6;0;0;0;100;0,8;91,8
"462";"Hu";"ASV_3447_Chrysophyceae_Clade-H_X_sp.";FALSE;146;6;0;0;0;100;0,8;92,4
"463";"Hu";"ASV_1388_Chloropicon_roscoffensis";FALSE;147;6;0;0;0;100;0,8;93
"464";"Hu";"ASV_535_Chrysophyceae_Clade-H_X_sp.";FALSE;148;6;0;0;0;100;0,8;93,7
"465";"Hu";"ASV_218_Guinardia_delicatula";FALSE;149;6;0;0;0;100;0,8;94,3
"466";"Hu";"ASV_690_Chloroparvula_pacifica";FALSE;150;6;0;0;0;100;0,8;94,9
"467";"Hu";"ASV_2601_Chloroparvula_B3_sp.";FALSE;151;5;0;0;0;100;0,7;95,6
"468";"Hu";"ASV_274_Guinardia_delicatula";FALSE;152;4;0;0;0;100;0,6;96,2
"469";"Hu";"ASV_2113_Rhizosolenia_imbricata";FALSE;153;3;0;0;0;100;0,5;96,8
"470";"Hu";"ASV_3445_Guinardia_solstherfothii";FALSE;154;2;0;0;0;100;0,3;97,5
"471";"Hu";"ASV_725_Chrysophyceae_Clade-H_X_sp.";FALSE;155;1;0;0;0;100;0;98,1
"472";"Hu";"ASV_499_Chloroparvula_pacifica";FALSE;156;1;0;0;0;100;0;98,7
"473";"Hu";"ASV_1218_Chrysophyceae_Clade-H_X_sp.";FALSE;157;1;0;0;0;100;0;99,4
"474";"Hu";"ASV_2990_Chrysophyceae_Clade-H_X_sp.";FALSE;158;1;0;0;0;100;0;100
"475";"Pc";"ASV_1_Ostreococcus_lucimarinus";TRUE;1;15324;17,4;13,6;21,1;17,4;4,2;0,6
"476";"Pc";"ASV_2_Ostreococcus_lucimarinus";TRUE;2;11934;13,5;10,7;16,4;30,9;4,1;1,3
"477";"Pc";"ASV_4_Ostreococcus_lucimarinus";TRUE;3;10798;12,2;9,6;14,8;43,1;4;1,9
"478";"Pc";"ASV_10_Bathycoccus_prasinos";TRUE;4;2917;3,3;2,5;4,2;46,4;3,5;2,5
"479";"Pc";"ASV_13_Bathycoccus_prasinos";TRUE;5;2358;2,7;1,8;3,5;49,1;3,4;3,2
"480";"Pc";"ASV_77_Minutocellus_polymorphus";TRUE;6;2345;2,7;1,1;4,2;51,8;3,4;3,8
"481";"Pc";"ASV_14_Bathycoccus_prasinos";TRUE;7;2139;2,4;1,8;3,1;54,2;3,3;4,4
"482";"Pc";"ASV_30_Picochlorum_sp.";TRUE;8;2104;2,4;1,1;3,7;56,6;3,3;5,1
"483";"Pc";"ASV_15_Micromonas_bravo_B1";TRUE;9;2082;2,4;1,6;3,1;58,9;3,3;5,7
"484";"Pc";"ASV_126_Detonula_pumila";TRUE;10;1913;2,2;-4,7;9,1;61,1;3,3;6,3
"485";"Pc";"ASV_109_Non_Assigned";FALSE;11;1775;2;1;3;63,1;3,2;7
"486";"Pc";"ASV_51_Picochlorum_sp.";FALSE;12;1774;2;1;3;65,1;3,2;7,6
"487";"Pc";"ASV_115_Minutocellus_polymorphus";FALSE;13;1713;1,9;1,1;2,8;67,1;3,2;8,2
"488";"Pc";"ASV_59_Picochlorum_sp.";FALSE;14;1610;1,8;0,9;2,7;68,9;3,2;8,9
"489";"Pc";"ASV_23_Micromonas_bravo_B1";FALSE;15;1601;1,8;1,2;2,4;70,7;3,2;9,5
"490";"Pc";"ASV_21_Micromonas_commoda_A2";FALSE;16;1561;1,8;1,4;2,1;72,5;3,2;10,1
"491";"Pc";"ASV_26_Micromonas_bravo_B1";FALSE;17;1512;1,7;1,1;2,3;74,2;3,2;10,8
"492";"Pc";"ASV_33_Micromonas_commoda_A2";FALSE;18;1237;1,4;1;1,8;75,6;3,1;11,4
"493";"Pc";"ASV_131_Thalassiosira_tenera";FALSE;19;1114;1,3;-2,8;5,3;76,8;3;12
"494";"Pc";"ASV_37_Micromonas_commoda_A2";FALSE;20;1043;1,2;0,8;1,6;78;3;12,7
"495";"Pc";"ASV_31_Plagioselmis_prolonga";FALSE;21;968;1,1;0,4;1,8;79,1;3;13,3
"496";"Pc";"ASV_29_Chloroparvula_pacifica";FALSE;22;880;1;0,5;1,5;80,1;2,9;13,9
"497";"Pc";"ASV_40_Pelagomonas_calceolata";FALSE;23;850;1;0,7;1,2;81,1;2,9;14,6
"498";"Pc";"ASV_53_Pelagomonas_calceolata";FALSE;24;760;0,9;0,6;1,2;81,9;2,9;15,2
"499";"Pc";"ASV_35_Ostreococcus_lucimarinus";FALSE;25;758;0,9;0,6;1,1;82,8;2,9;15,8
"500";"Pc";"ASV_44_Plagioselmis_prolonga";FALSE;26;734;0,8;0,3;1,4;83,6;2,9;16,5
"501";"Pc";"ASV_50_Plagioselmis_prolonga";FALSE;27;701;0,8;0,2;1,4;84,4;2,8;17,1
"502";"Pc";"ASV_62_Pelagomonas_calceolata";FALSE;28;689;0,8;0,6;1;85,2;2,8;17,7
"503";"Pc";"ASV_48_Chloroparvula_pacifica";FALSE;29;669;0,8;0,3;1,2;86;2,8;18,4
"504";"Pc";"ASV_56_Chloroparvula_pacifica";FALSE;30;614;0,7;0,4;1;86,7;2,8;19
"505";"Pc";"ASV_83_Teleaulax_sp.";FALSE;31;599;0,7;0,3;1,1;87,3;2,8;19,6
"506";"Pc";"ASV_63_Ostreococcus_lucimarinus";FALSE;32;519;0,6;0,5;0,7;87,9;2,7;20,3
"507";"Pc";"ASV_52_Ostreococcus_lucimarinus";FALSE;33;497;0,6;0,4;0,7;88,5;2,7;20,9
"508";"Pc";"ASV_112_Teleaulax_sp.";FALSE;34;459;0,5;0,2;0,8;89;2,7;21,5
"509";"Pc";"ASV_65_Chloroparvula_pacifica";FALSE;35;435;0,5;0,3;0,7;89,5;2,6;22,2
"510";"Pc";"ASV_118_Teleaulax_sp.";FALSE;36;406;0,5;0,2;0,7;90;2,6;22,8
"511";"Pc";"ASV_60_Pycnococcaceae_X_sp.";FALSE;37;392;0,4;0,1;0,8;90,4;2,6;23,4
"512";"Pc";"ASV_66_Teleaulax_gracilis";FALSE;38;383;0,4;0,3;0,6;90,8;2,6;24,1
"513";"Pc";"ASV_78_Chloroparvula_pacifica";FALSE;39;376;0,4;0,3;0,6;91,3;2,6;24,7
"514";"Pc";"ASV_192_Chloroparvula_pacifica";FALSE;40;344;0,4;0,2;0,5;91,7;2,5;25,3
"515";"Pc";"ASV_86_Chloroparvula_pacifica";FALSE;41;313;0,4;0,2;0,5;92;2,5;25,9
"516";"Pc";"ASV_235_Crustomastigaceae_X_sp.";FALSE;42;301;0,3;0,2;0,5;92,4;2,5;26,6
"517";"Pc";"ASV_167_Katablepharidales_XX_sp.";FALSE;43;299;0,3;0,1;0,5;92,7;2,5;27,2
"518";"Pc";"ASV_89_Teleaulax_gracilis";FALSE;44;289;0,3;0,2;0,4;93;2,5;27,8
"519";"Pc";"ASV_218_Guinardia_delicatula";FALSE;45;288;0,3;-0,7;1,4;93,3;2,5;28,5
"520";"Pc";"ASV_99_Teleaulax_gracilis";FALSE;46;279;0,3;0,2;0,4;93,7;2,4;29,1
"521";"Pc";"ASV_252_Chloroparvula_pacifica";FALSE;47;278;0,3;0,1;0,5;94;2,4;29,7
"522";"Pc";"ASV_300_Chloroparvula_pacifica";FALSE;48;258;0,3;0,1;0,5;94,3;2,4;30,4
"523";"Pc";"ASV_84_Pycnococcaceae_X_sp.";FALSE;49;240;0,3;-0,1;0,6;94,5;2,4;31
"524";"Pc";"ASV_255_Katablepharidales_XX_sp.";FALSE;50;213;0,2;0,1;0,4;94,8;2,3;31,6
"525";"Pc";"ASV_94_Pycnococcaceae_X_sp.";FALSE;51;205;0,2;-0,1;0,5;95;2,3;32,3
"526";"Pc";"ASV_276_Katablepharidales_XX_sp.";FALSE;52;196;0,2;0,1;0,4;95,2;2,3;32,9
"527";"Pc";"ASV_274_Guinardia_delicatula";FALSE;53;195;0,2;-0,5;0,9;95,5;2,3;33,5
"528";"Pc";"ASV_152_Aureococcus_anophagefferens";FALSE;54;191;0,2;0,1;0,3;95,7;2,3;34,2
"529";"Pc";"ASV_82_Pelagomonadales_clade_B1_sp.";FALSE;55;154;0,2;0,1;0,2;95,8;2,2;34,8
"530";"Pc";"ASV_193_Aureococcus_anophagefferens";FALSE;56;150;0,2;0,1;0,2;96;2,2;35,4
"531";"Pc";"ASV_446_Cylindrotheca_closterium";FALSE;57;141;0,2;0;0,3;96,2;2,1;36,1
"532";"Pc";"ASV_38_Phaeocystis_globosa";FALSE;58;135;0,2;-0,1;0,4;96,3;2,1;36,7
"533";"Pc";"ASV_106_Pelagomonadales_clade_B1_sp.";FALSE;59;124;0,1;0,1;0,2;96,5;2,1;37,3
"534";"Pc";"ASV_116_Pelagomonadales_clade_B1_sp.";FALSE;60;123;0,1;0,1;0,2;96,6;2,1;38
"535";"Pc";"ASV_58_Phaeocystis_globosa";FALSE;61;118;0,1;0;0,3;96,7;2,1;38,6
"536";"Pc";"ASV_205_Aureococcus_anophagefferens";FALSE;62;116;0,1;0,1;0,2;96,9;2,1;39,2
"537";"Pc";"ASV_140_Pycnococcaceae_X_sp.";FALSE;63;105;0,1;-0,1;0,3;97;2;39,9
"538";"Pc";"ASV_298_Aureococcus_anophagefferens";FALSE;64;97;0,1;0,1;0,1;97,1;2;40,5
"539";"Pc";"ASV_359_Ostreococcus_lucimarinus";FALSE;65;96;0,1;0;0,2;97,2;2;41,1
"540";"Pc";"ASV_413_Leucocryptos_marina";FALSE;66;91;0,1;0;0,2;97,3;2;41,8
"541";"Pc";"ASV_539_Leucocryptos_marina";FALSE;67;84;0,1;0;0,2;97,4;1,9;42,4
"542";"Pc";"ASV_606_Chrysochromulina_sp.";FALSE;68;83;0,1;0;0,2;97,5;1,9;43
"543";"Pc";"ASV_725_Chrysophyceae_Clade-H_X_sp.";FALSE;69;81;0,1;-0,2;0,4;97,6;1,9;43,7
"544";"Pc";"ASV_323_Chrysochromulina_sp.";FALSE;70;77;0,1;-0,1;0,3;97,7;1,9;44,3
"545";"Pc";"ASV_404_Chloroparvula_pacifica";FALSE;71;76;0,1;0,1;0,1;97,8;1,9;44,9
"546";"Pc";"ASV_736_Micromonas_pusilla";FALSE;72;73;0,1;0,1;0,1;97,9;1,9;45,6
"547";"Pc";"ASV_157_Pelagomonadales_clade_B1_sp.";FALSE;73;73;0,1;0;0,1;97,9;1,9;46,2
"548";"Pc";"ASV_1173_Micromonas_bravo_B2";FALSE;74;71;0,1;0;0,1;98;1,9;46,8
"549";"Pc";"ASV_49_Phaeocystis_globosa";FALSE;75;68;0,1;-0,1;0,2;98,1;1,8;47,5
"550";"Pc";"ASV_1153_Micromonas_bravo_B2";FALSE;76;65;0,1;0;0,1;98,2;1,8;48,1
"551";"Pc";"ASV_906_Micromonas_pusilla";FALSE;77;62;0,1;0;0,1;98,2;1,8;48,7
"552";"Pc";"ASV_885_Micromonas_pusilla";FALSE;78;61;0,1;0;0,1;98,3;1,8;49,4
"553";"Pc";"ASV_537_Hemiselmis_sp._nucl";FALSE;79;59;0,1;0;0,2;98,4;1,8;50
"554";"Pc";"ASV_510_Chloroparvula_pacifica";FALSE;80;59;0,1;0;0,1;98,4;1,8;50,6
"555";"Pc";"ASV_314_Chrysophyceae_Clade-H_X_sp.";FALSE;81;58;0,1;-0,1;0,3;98,5;1,8;51,3
"556";"Pc";"ASV_576_Parmales_env_3A_sp.";FALSE;82;54;0,1;-0,1;0,3;98,6;1,7;51,9
"557";"Pc";"ASV_443_Chlorodendrales_XX_sp.";FALSE;83;54;0,1;-0,1;0,3;98,6;1,7;52,5
"558";"Pc";"ASV_1364_Chrysophyceae_Clade-H_X_sp.";FALSE;84;51;0,1;-0,1;0,2;98,7;1,7;53,2
"559";"Pc";"ASV_452_Chloroparvula_pacifica";FALSE;85;51;0,1;0;0,1;98,7;1,7;53,8
"560";"Pc";"ASV_181_Chloropicon_laureae";FALSE;86;49;0,1;-0,1;0,2;98,8;1,7;54,4
"561";"Pc";"ASV_1436_Micromonas_bravo_B2";FALSE;87;46;0,1;0;0,1;98,8;1,7;55,1
"562";"Pc";"ASV_642_Florenciella_parvula";FALSE;88;40;0;0;0,1;98,9;1,6;55,7
"563";"Pc";"ASV_412_Paraphysomonas_imperforata";FALSE;89;40;0;-0,1;0,2;98,9;1,6;56,3
"564";"Pc";"ASV_806_Hemiselmis_sp._nucl";FALSE;90;38;0;0;0,1;99;1,6;57
"565";"Pc";"ASV_1218_Chrysophyceae_Clade-H_X_sp.";FALSE;91;38;0;-0,1;0,2;99;1,6;57,6
"566";"Pc";"ASV_722_Chloroparvula_pacifica";FALSE;92;37;0;0;0,1;99,1;1,6;58,2
"567";"Pc";"ASV_1431_Brockmanniella_brockmannii";FALSE;93;36;0;0;0,1;99,1;1,6;58,9
"568";"Pc";"ASV_535_Chrysophyceae_Clade-H_X_sp.";FALSE;94;35;0;-0,1;0,2;99,1;1,5;59,5
"569";"Pc";"ASV_1295_Florenciellales_X_sp.";FALSE;95;34;0;0;0,1;99,2;1,5;60,1
"570";"Pc";"ASV_1363_Micromonas_pusilla";FALSE;96;33;0;0;0,1;99,2;1,5;60,8
"571";"Pc";"ASV_465_Parmales_env_3B_sp.";FALSE;97;32;0;-0,1;0,2;99,3;1,5;61,4
"572";"Pc";"ASV_1054_Hemiselmis_sp._nucl";FALSE;98;30;0;-0,1;0,1;99,3;1,5;62
"573";"Pc";"ASV_1091_Pelagomonas_calceolata";FALSE;99;29;0;0;0,1;99,3;1,5;62,7
"574";"Pc";"ASV_577_Chlorodendrales_XX_sp.";FALSE;100;27;0;-0,1;0,1;99,4;1,4;63,3
"575";"Pc";"ASV_455_Haptolina_sp.";FALSE;101;27;0;0;0,1;99,4;1,4;63,9
"576";"Pc";"ASV_835_Pelagomonas_calceolata";FALSE;102;25;0;0;0,1;99,4;1,4;64,6
"577";"Pc";"ASV_353_Chrysochromulina_sp.";FALSE;103;24;0;0;0,1;99,4;1,4;65,2
"578";"Pc";"ASV_1403_Pelagomonas_calceolata";FALSE;104;22;0;0;0,1;99,5;1,3;65,8
"579";"Pc";"ASV_2062_Florenciellales_X_sp.";FALSE;105;21;0;0;0,1;99,5;1,3;66,5
"580";"Pc";"ASV_471_Chrysophyceae_Clade-H_X_sp.";FALSE;106;20;0;0;0,1;99,5;1,3;67,1
"581";"Pc";"ASV_1405_Chrysochromulina_sp.";FALSE;107;20;0;0;0,1;99,5;1,3;67,7
"582";"Pc";"ASV_1312_Brockmanniella brockmannii";FALSE;108;20;0;0;0;99,6;1,3;68,4
"583";"Pc";"ASV_783_Leucocryptos_marina";FALSE;109;20;0;0;0,1;99,6;1,3;69
"584";"Pc";"ASV_597_Chloropicon_sieburthii";FALSE;110;16;0;0;0,1;99,6;1,2;69,6
"585";"Pc";"ASV_382_Chloroparvula_pacifica";FALSE;111;16;0;0;0;99,6;1,2;70,3
"586";"Pc";"ASV_1480_Triparma_laevis_clade";FALSE;112;15;0;0;0,1;99,6;1,2;70,9
"587";"Pc";"ASV_834_Chrysochromulina_sp.";FALSE;113;15;0;0;0,1;99,7;1,2;71,5
"588";"Pc";"ASV_1092_Pelagomonas_calceolata";FALSE;114;15;0;0;0;99,7;1,2;72,2
"589";"Pc";"ASV_969_Thalassiosira_rotula";FALSE;115;15;0;0;0,1;99,7;1,2;72,8
"590";"Pc";"ASV_668_Pelagomonadaceae_clade_C_sp.";FALSE;116;15;0;0;0,1;99,7;1,2;73,4
"591";"Pc";"ASV_501_Chloroparvula_pacifica";FALSE;117;13;0;0;0;99,7;1,1;74,1
"592";"Pc";"ASV_499_Chloroparvula_pacifica";FALSE;118;13;0;0;0;99,7;1,1;74,7
"593";"Pc";"ASV_144_Chaetoceros_tenuissimus";FALSE;119;12;0;0;0,1;99,7;1,1;75,3
"594";"Pc";"ASV_1166_Non_Assigned";FALSE;120;12;0;0;0,1;99,8;1,1;75,9
"595";"Pc";"ASV_1388_Chloropicon_roscoffensis";FALSE;121;12;0;0;0;99,8;1,1;76,6
"596";"Pc";"ASV_1907_Rhodomonas_sp.";FALSE;122;11;0;0;0;99,8;1;77,2
"597";"Pc";"ASV_1254_Prymnesiophyceae_Clade_D_XX_sp.";FALSE;123;10;0;0;0;99,8;1;77,8
"598";"Pc";"ASV_985_Non_Assigned";FALSE;124;10;0;0;0;99,8;1;78,5
"599";"Pc";"ASV_1560_Rhodomonas_sp.";FALSE;125;9;0;0;0;99,8;1;79,1
"600";"Pc";"ASV_71_Chaetoceros_debilis";FALSE;126;9;0;0;0;99,8;1;79,7
"601";"Pc";"ASV_690_Chloroparvula_pacifica";FALSE;127;9;0;0;0;99,8;1;80,4
"602";"Pc";"ASV_2990_Chrysophyceae_Clade-H_X_sp.";FALSE;128;9;0;0;0;99,9;1;81
"603";"Pc";"ASV_1231_Florenciella_parvula";FALSE;129;9;0;0;0;99,9;1;81,6
"604";"Pc";"ASV_2098_Crustomastigaceae_X_sp.";FALSE;130;8;0;0;0;99,9;0,9;82,3
"605";"Pc";"ASV_2201_Rhodomonas_sp.";FALSE;131;8;0;0;0;99,9;0,9;82,9
